MonsterName,MonsterImage,MonsterAI,MonsterEffect,MonsterLevel,MonsterLight,MonsterAttackSpeed,MonsterMoveSpeed,MonsterViewRange,MonsterCoolEye,MonsterExperience,MonsterCanPush,MonsterAutoRev,MonsterUndead,MonsterCanTame,MonsterDropPath,StatMinAC,StatMaxAC,StatMinMAC,StatMaxMAC,StatMinDC,StatMaxDC,StatMinMC,StatMaxMC,StatMinSC,StatMaxSC,Stat准确,Stat敏捷,StatHP,StatMP,Stat攻击速度,Stat幸运,Stat背包负重,Stat腕力负重,Stat装备负重,Stat反弹伤害,Stat强度,Stat神圣,Stat冰冻伤害,Stat毒素伤害,Stat魔法躲避,Stat毒物躲避,Stat生命恢复,Stat法力恢复,Stat中毒恢复,Stat暴击倍率,Stat暴击伤害,Stat最大防御数率,Stat最大魔御数率,Stat最大物理攻击数率,Stat最大魔法攻击数率,Stat最大道术攻击数率,Stat攻击速度数率,Stat生命值数率,Stat法力值数率,Stat吸血数率,Stat经验增长数率,Stat物品掉落数率,Stat金币收益数率,Stat采矿出矿数率,Stat宝石成功数率,Stat钓鱼成功数率,Stat大师概率数率,Stat技能熟练度倍率,Stat攻击增伤,Stat伴侣专享经验数率,Stat师徒专享伤害数率,Stat师徒专享经验数率,Stat伤害降低数率,Stat气功盾恢复数率,Stat气功盾恢复生命值,Stat法力值消耗数率,Stat传送技法力消耗数率,StatHero,
雷帝1,Swain,508,0,100,1,2000,1200,7,0,67320,True,True,False,False,,40,80,40,80,40,60,40,60,40,60,50,35,96000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
雷帝2,Swain,508,0,100,1,2000,1200,7,0,67320,True,True,False,False,,40,80,40,80,40,60,40,60,40,60,50,35,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
雷帝3,Swain,508,0,100,1,2000,1200,7,0,67320,True,True,False,False,,40,80,40,80,40,60,40,60,40,60,50,35,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Swain0,Swain,0,0,100,1,1200,900,7,0,12000,True,True,False,False,,40,80,40,80,40,60,40,60,40,60,40,35,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Swain1,Swain1,509,0,100,1,1200,900,7,0,12000,True,True,False,False,,40,80,40,80,40,60,40,60,40,60,40,35,12800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Swain10,Swain1,509,0,100,1,1200,900,7,0,12000,True,True,False,False,,40,80,40,80,40,60,40,60,40,60,40,35,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
毒妖花1,RedMutantPlant,407,0,255,1,2000,1200,7,0,12000,True,True,False,False,,40,80,40,80,40,60,40,60,40,60,40,35,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
毒妖花10,RedMutantPlant,407,0,255,1,2000,1200,7,0,12000,True,True,False,False,,40,80,40,80,40,60,40,60,40,60,40,35,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
毒妖花2,BlueMutantPlant,407,0,255,1,2000,1200,7,0,12000,True,True,False,False,,40,80,40,80,40,60,40,60,40,60,40,35,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
毒妖花20,BlueMutantPlant,407,0,255,1,2000,1200,7,0,12000,True,True,False,False,,40,80,40,80,40,60,40,60,40,60,40,35,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
变异毒妖族战士,UndeadHammerDwarf,0,0,255,1,2000,1200,7,0,47510,True,True,False,False,,40,80,40,80,40,60,40,60,40,60,40,35,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
变异毒妖族战士0,UndeadHammerDwarf,0,0,255,1,2000,1200,7,0,47510,True,True,False,False,,40,80,40,80,40,60,40,60,40,60,40,35,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
变异毒妖族弓手,UndeadDwarfArcher,21,0,255,1,2000,1200,7,0,47333,True,True,False,False,,40,80,40,80,40,60,40,60,40,60,40,35,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
变异毒妖族弓手0,UndeadDwarfArcher,21,0,255,1,2000,1200,7,0,47333,True,True,False,False,,40,80,40,80,40,60,40,60,40,60,40,35,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
昆仑石碑兽,AncientStoneGolem,514,0,255,1,2000,1200,7,0,408960,True,True,False,False,,40,80,40,80,40,120,0,0,0,0,50,30,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
昆仑石碑兽0,AncientStoneGolem,514,0,255,1,2000,1200,7,0,408960,True,True,False,False,,40,80,40,80,40,120,0,0,0,0,50,30,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
多头毒妖鬼,Serpentirian,515,0,255,1,2000,1200,7,0,460080,True,True,False,False,,40,80,40,80,40,60,40,60,40,60,40,35,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
多头毒妖鬼0,Serpentirian,515,0,255,1,2000,1200,7,0,460080,True,True,False,False,,40,80,40,80,40,60,40,60,40,60,40,35,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
巨型沃玛,Butcher,516,0,255,1,2000,1200,6,0,511200,True,True,False,False,,40,80,40,80,42,111,42,68,0,0,50,30,56000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
巨型沃玛0,Butcher,516,0,255,1,2000,1200,6,0,511200,True,True,False,False,,40,80,40,80,42,111,42,68,0,0,50,30,56000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
卡瓦尔,Riklebites,518,0,255,1,2000,1200,7,0,562320,False,True,False,False,,40,80,40,80,40,60,40,60,0,0,40,35,96000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
战锣门,GongDoor,971,0,100,1,3000,5000,7,0,200,False,True,False,False,,0,0,80,80,0,0,0,0,0,0,40,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
战锣,Gong,971,0,100,1,3000,5000,7,0,200,False,True,False,False,,0,0,80,80,0,0,0,0,0,0,40,15,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
千年乌龟神灵,FeralTundraFurbolg,521,0,999,1,1800,1600,7,0,360000,True,True,False,False,,40,80,40,80,60,120,40,120,0,0,40,30,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
熊怪祭司,FeralFlameFurbolg,522,0,999,1,2000,1200,7,0,16600,True,True,False,False,,50,100,50,100,50,100,50,100,0,0,50,25,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
熊怪祭司0,FeralFlameFurbolg,522,0,999,1,2000,1200,7,0,16600,True,True,False,False,,50,100,50,100,50,100,50,100,0,0,50,25,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
金熊祭司,EnhanceFlameFurbolg,0,0,999,1,2000,1200,7,0,16600,True,True,False,False,,50,100,50,100,50,100,50,100,0,0,50,25,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
金熊祭司0,EnhanceFlameFurbolg,0,0,999,1,2000,1200,7,0,16600,True,True,False,False,,50,100,50,100,50,100,50,100,0,0,50,25,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
BlueArcaneTotem,BlueArcaneTotem,525,0,100,1,2000,5000,7,0,78000,False,True,False,False,,0,0,255,255,0,50,0,0,0,0,50,15,72000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GreenArcaneTotem,GreenArcaneTotem,525,0,100,1,2000,5000,7,0,78000,False,True,False,False,,0,0,255,255,0,50,0,0,0,0,50,15,72000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RedArcaneTotem,RedArcaneTotem,525,0,100,1,2000,5000,7,0,78000,False,True,False,False,,0,0,255,255,0,50,0,0,0,0,50,15,72000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
YellowArcaneTotem,YellowArcaneTotem,525,1,100,1,2000,5000,7,0,78000,False,True,False,False,,0,0,255,255,0,50,0,0,0,0,50,15,72000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
WarpGate,WarpGate,525,0,100,1,2000,5000,7,0,78000,False,True,False,False,,0,0,255,255,0,50,0,0,0,0,50,15,72000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
黑暗冤魂,SpectralWraith,205,0,999,1,1800,1600,7,0,36000,True,True,True,False,,40,80,40,80,40,60,40,60,0,0,40,25,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
爆炸龟,BabyMagmaDragon,133,0,999,1,1800,1600,7,0,12000,True,True,False,False,,40,80,40,80,40,60,40,60,0,0,40,25,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
变异白骨沃玛,BloodLord,532,0,999,1,1800,1600,7,0,12000,True,True,True,False,,40,80,40,80,40,160,40,120,0,0,40,25,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
变异沃玛将军,SerpentLord,533,0,999,1,1800,1600,7,0,168000,True,True,False,False,,40,60,40,60,80,120,0,0,0,0,40,25,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
混沌教主,MirEmperor,534,0,100,1,1800,5000,7,0,320000,False,True,False,False,,40,80,40,80,40,60,40,60,0,0,40,25,42000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
食蔓草,MutantManEatingPlant,0,0,100,1,1200,900,7,0,50000,True,True,False,False,,40,80,40,80,40,60,40,60,40,60,40,35,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
食蔓草0,MutantManEatingPlant,0,0,100,1,1200,900,7,0,50000,True,True,False,False,,40,80,40,80,40,60,40,60,40,60,40,35,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
宠物兽,MutantWarg,0,0,100,1,1200,900,7,0,50000,True,True,False,False,,40,80,40,80,40,60,40,60,40,60,40,35,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
宠物兽0,MutantWarg,0,0,100,1,1200,900,7,0,50000,True,True,False,False,,40,80,40,80,40,60,40,60,40,60,40,35,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
绿萌精怪,GrassElemental,0,0,100,1,1200,1200,7,0,100000,True,True,False,False,,0,0,0,0,60,0,0,0,0,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
巨大神石,RockElemental,0,0,100,1,1200,1400,7,0,50000,True,True,False,False,,50,120,50,120,50,120,50,120,50,120,50,40,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
巨大神石0,RockElemental,0,0,100,1,1200,1400,7,0,50000,True,True,False,False,,50,120,50,120,50,120,50,120,50,120,50,40,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
猪八戒,猪八戒,0,0,75,1,2000,1200,7,0,243360,True,True,False,False,,20,50,30,50,30,60,0,0,0,0,50,35,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
猪八戒0,猪八戒,0,0,75,1,2000,1200,7,0,243360,True,True,False,False,,20,50,30,50,30,60,0,0,0,0,50,35,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
老鼠,老鼠,0,0,75,1,2000,1200,7,0,13250,True,True,False,False,,20,50,30,50,30,60,0,0,0,0,50,35,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
老鼠0,老鼠,0,0,75,1,2000,1200,7,0,13250,True,True,False,False,,20,50,30,50,30,60,0,0,0,0,50,35,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
毒蛾,毒蛾,238,0,75,1,2000,1200,6,0,17810,True,True,False,False,,20,50,30,50,30,60,40,60,0,0,50,25,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
毒蛾0,毒蛾,238,0,75,1,2000,1200,6,0,17810,True,True,False,False,,20,50,30,50,30,60,40,60,0,0,50,25,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
蜥蜴,蜥蜴,230,0,75,1,2000,1200,5,0,18525,True,True,False,False,,20,50,30,50,30,60,40,60,0,0,50,25,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
蜥蜴0,蜥蜴,230,0,75,1,2000,1200,5,0,18525,True,True,False,False,,20,50,30,50,30,60,40,60,0,0,50,25,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
秦庙石狮,秦庙石狮,544,0,255,1,2000,1200,6,0,22100,True,True,True,False,,20,50,30,50,30,60,0,0,30,60,50,30,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
秦庙石狮0,秦庙石狮,544,0,255,1,2000,1200,6,0,22100,True,True,True,False,,20,50,30,50,30,60,0,0,30,60,50,30,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
守护炎魔,守护炎魔,206,0,255,1,2000,1200,6,0,19000,True,True,True,False,,20,50,10,40,30,60,40,60,0,0,50,25,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
守护炎魔0,守护炎魔,206,0,255,1,2000,1200,6,0,19000,True,True,True,False,,20,50,10,40,30,60,40,60,0,0,50,25,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
木盒,木盒,971,0,75,1,2500,5000,7,0,2125,False,True,True,False,,0,0,100,100,0,0,0,0,0,0,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
木盒0,木盒,971,0,75,1,2500,5000,7,0,2125,False,True,True,False,,0,0,100,100,0,0,0,0,0,0,1,1,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
机关车,机关车,21,0,75,1,2000,1200,6,0,15000,True,True,False,False,,20,50,30,50,30,60,0,0,0,0,50,35,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
机关车0,机关车,21,0,75,1,2000,1200,6,0,15000,True,True,False,False,,20,50,30,50,30,60,0,0,0,0,50,35,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
陶俑枪兵,陶俑枪兵,230,0,75,1,2000,1200,6,0,20400,True,True,False,False,,20,50,30,50,30,60,40,60,0,0,50,35,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
陶俑枪兵0,陶俑枪兵,230,0,75,1,2000,1200,6,0,20400,True,True,False,False,,20,50,30,50,30,60,40,60,0,0,50,35,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
陶俑弓兵,陶俑弓兵,21,0,75,1,2000,1200,6,0,20400,True,True,False,False,,20,50,30,50,30,60,40,60,0,0,50,35,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
陶俑弓兵0,陶俑弓兵,21,0,75,1,2000,1200,6,0,20400,True,True,False,False,,20,50,30,50,30,60,40,60,0,0,50,35,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
修士剑客,修士剑客,550,0,75,1,2000,1200,6,0,22800,True,True,False,False,,20,50,30,50,40,60,0,0,0,0,50,30,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
修士剑客0,修士剑客,550,0,75,1,2000,1200,6,0,22800,True,True,False,False,,20,50,30,50,40,60,0,0,0,0,50,30,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
修士刺客,修士刺客,32,0,75,1,2000,1200,7,0,22800,True,True,False,False,,20,50,30,50,30,60,40,60,0,0,35,35,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
修士刺客0,修士刺客,32,0,75,1,2000,1200,7,0,22800,True,True,False,False,,20,50,30,50,30,60,40,60,0,0,35,35,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
古老遗骸,古老遗骸,552,0,75,1,2000,1200,5,0,23250,True,True,True,False,,20,50,30,50,30,60,0,0,0,0,50,30,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
古老遗骸0,古老遗骸,552,0,75,1,2000,1200,5,0,23250,True,True,True,False,,20,50,30,50,30,60,0,0,0,0,50,30,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
遗骸骷髅,遗骸骷髅,0,0,75,1,1200,900,7,0,23250,True,True,True,False,,20,50,30,50,30,60,40,60,40,60,50,35,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
遗骸骷髅0,遗骸骷髅,0,0,75,1,1200,900,7,0,23250,True,True,True,False,,20,50,30,50,30,60,40,60,40,60,50,35,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
度量宫武士,度量宫武士,0,0,75,1,2000,1200,6,0,24375,True,True,False,False,,20,50,30,50,30,80,40,80,0,0,50,30,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
度量宫武士0,度量宫武士,0,0,75,1,2000,1200,6,0,24375,True,True,False,False,,20,50,30,50,30,80,40,80,0,0,50,30,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
度量宫术士,度量宫术士,0,0,75,1,2000,1200,6,0,24375,True,True,False,False,,20,50,30,50,30,80,40,80,0,0,50,30,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
度量宫术士0,度量宫术士,0,0,75,1,2000,1200,6,0,24375,True,True,False,False,,20,50,30,50,30,80,40,80,0,0,50,30,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
远古武士魂魄,远古武士魂魄,502,0,120,3,1800,1000,7,100,167150,False,True,False,False,,45,120,45,120,45,150,45,150,0,0,50,30,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
远古武士魂魄0,远古武士魂魄,502,1,120,3,1800,1000,7,100,167150,False,True,False,False,,45,120,45,120,45,150,45,150,0,0,50,30,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
远古弓箭魂魄,远古弓箭魂魄,503,0,120,3,1800,1000,7,100,167150,False,True,False,False,,45,100,45,100,50,120,50,120,0,0,50,25,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
远古弓箭魂魄0,远古弓箭魂魄,503,0,120,3,1800,1000,7,100,167150,False,True,False,False,,45,120,45,120,50,150,50,150,0,0,50,30,32000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
